AD_ax (m/s^2),AD_ay (m/s^2),AD_az (m/s^2)
8.002481009301715413e-05,7.449722333828399858e-05,1.130626214858519675e-04
8.002481009301715413e-05,7.449722333828399858e-05,1.130626214858519675e-04
8.002481009301715413e-05,7.449722333828399858e-05,1.130626214858519675e-04
8.002481009301715413e-05,7.449722333828399858e-05,1.130626214858519675e-04
8.002481009301715413e-05,7.449722333828399858e-05,1.130626214858519675e-04
8.002481009301715413e-05,7.449722333828399858e-05,1.130626214858519675e-04
8.002481009301715413e-05,7.449722333828399858e-05,1.130626214858519675e-04
8.002481009301715413e-05,7.449722333828399858e-05,1.130626214858519675e-04
8.002481009301715413e-05,7.449722333828399858e-05,1.130626214858519675e-04
8.002481009301715413e-05,7.449722333828399858e-05,1.130626214858519675e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
6.490318822050959767e-05,7.495997722554253691e-05,1.457112487303544837e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
7.740756318961870591e-05,7.026714816725163071e-05,1.440205762217634940e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
8.130993184398246009e-05,7.042498921348905110e-05,1.234121889941585564e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
6.244043540971666887e-05,6.007406437031990722e-05,1.501452181671387531e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
7.812842945154840045e-05,6.549811180315503361e-05,1.164966138584351026e-04
