AD_ax (m/s^2),AD_ay (m/s^2),AD_az (m/s^2)
7.364366462374922378e-05,5.812384317170250786e-05,9.099188793067788765e-05
7.364366462374922378e-05,5.812384317170250786e-05,9.099188793067788765e-05
7.364366462374922378e-05,5.812384317170250786e-05,9.099188793067788765e-05
7.364366462374922378e-05,5.812384317170250786e-05,9.099188793067788765e-05
7.364366462374922378e-05,5.812384317170250786e-05,9.099188793067788765e-05
7.364366462374922378e-05,5.812384317170250786e-05,9.099188793067788765e-05
7.364366462374922378e-05,5.812384317170250786e-05,9.099188793067788765e-05
7.364366462374922378e-05,5.812384317170250786e-05,9.099188793067788765e-05
7.364366462374922378e-05,5.812384317170250786e-05,9.099188793067788765e-05
7.364366462374922378e-05,5.812384317170250786e-05,9.099188793067788765e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
1.049544834803154466e-04,5.019295632892589037e-05,8.938026254087722336e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
6.432601279290704039e-05,4.798352421754807081e-05,8.989903861850925685e-05
